Frame,K0_x,K0_y,K0_z,K0_visibility,K1_x,K1_y,K1_z,K1_visibility,K2_x,K2_y,K2_z,K2_visibility,K3_x,K3_y,K3_z,K3_visibility,K4_x,K4_y,K4_z,K4_visibility,K5_x,K5_y,K5_z,K5_visibility,K6_x,K6_y,K6_z,K6_visibility,K7_x,K7_y,K7_z,K7_visibility,K8_x,K8_y,K8_z,K8_visibility,K9_x,K9_y,K9_z,K9_visibility,K10_x,K10_y,K10_z,K10_visibility,K11_x,K11_y,K11_z,K11_visibility,K12_x,K12_y,K12_z,K12_visibility,K13_x,K13_y,K13_z,K13_visibility,K14_x,K14_y,K14_z,K14_visibility,K15_x,K15_y,K15_z,K15_visibility,K16_x,K16_y,K16_z,K16_visibility,K17_x,K17_y,K17_z,K17_visibility,K18_x,K18_y,K18_z,K18_visibility,K19_x,K19_y,K19_z,K19_visibility,K20_x,K20_y,K20_z,K20_visibility,K21_x,K21_y,K21_z,K21_visibility,K22_x,K22_y,K22_z,K22_visibility,K23_x,K23_y,K23_z,K23_visibility,K24_x,K24_y,K24_z,K24_visibility,K25_x,K25_y,K25_z,K25_visibility,K26_x,K26_y,K26_z,K26_visibility,K27_x,K27_y,K27_z,K27_visibility,K28_x,K28_y,K28_z,K28_visibility,K29_x,K29_y,K29_z,K29_visibility,K30_x,K30_y,K30_z,K30_visibility,K31_x,K31_y,K31_z,K31_visibility,K32_x,K32_y,K32_z,K32_visibility
93,0.42444437742233276,0.14446407556533813,-0.11941029131412506,0.9997983574867249,0.431544691324234,0.12793917953968048,-0.1378125101327896,0.9998390078544617,0.43303242325782776,0.12850256264209747,-0.13782410323619843,0.9998406767845154,0.4346384108066559,0.12920016050338745,-0.13791456818580627,0.9998909831047058,0.43093499541282654,0.12745264172554016,-0.10623665899038315,0.9998307824134827,0.432017982006073,0.1275116354227066,-0.10619644820690155,0.9998251795768738,0.43315020203590393,0.12747162580490112,-0.10628636181354523,0.9998568296432495,0.4521017074584961,0.1425248086452484,-0.1772085577249527,0.9999076128005981,0.44878220558166504,0.13930708169937134,-0.03855469077825546,0.9998275637626648,0.4302203059196472,0.16545073688030243,-0.13152645528316498,0.9998937845230103,0.4283331036567688,0.16421066224575043,-0.09131305664777756,0.999749481678009,0.47777071595191956,0.23929941654205322,-0.2398117482662201,0.9999676942825317,0.4673193097114563,0.24757300317287445,0.07204746454954147,0.9982052445411682,0.5442171096801758,0.3255745470523834,-0.250241219997406,0.9945131540298462,0.47925108671188354,0.3743824064731598,0.13320286571979523,0.22613973915576935,0.5156564116477966,0.44251492619514465,-0.2206130474805832,0.9783554077148438,0.4325335919857025,0.47286558151245117,0.08134309947490692,0.26434871554374695,0.5111188888549805,0.47672420740127563,-0.25217288732528687,0.9519158005714417,0.42287498712539673,0.5084773302078247,0.08073238283395767,0.24829073250293732,0.5049695372581482,0.4702528119087219,-0.24699263274669647,0.9488208889961243,0.41887202858924866,0.5019638538360596,0.05390967056155205,0.2478841245174408,0.5056033730506897,0.4600624144077301,-0.21631112694740295,0.9273616671562195,0.42357540130615234,0.4886174201965332,0.06937531381845474,0.24248230457305908,0.49859675765037537,0.4991811215877533,-0.09274255484342575,0.9993271827697754,0.4957694411277771,0.48994165658950806,0.09291008859872818,0.9977335929870605,0.4615456163883209,0.6907672882080078,-0.036551959812641144,0.9893007874488831,0.49167579412460327,0.6931725144386292,0.17206671833992004,0.6752397418022156,0.4979690909385681,0.8508888483047485,0.07611723244190216,0.9811168313026428,0.5511930584907532,0.844822347164154,0.2839565873146057,0.7276553511619568,0.510654091835022,0.8684136271476746,0.08521075546741486,0.9657501578330994,0.5651144981384277,0.866054356098175,0.29062145948410034,0.7517306208610535,0.46225252747535706,0.8966026902198792,0.045504190027713776,0.9627131223678589,0.5184386968612671,0.8803873062133789,0.2505297064781189,0.7435891032218933
94,0.42550063133239746,0.1417797952890396,-0.11310786008834839,0.9998146891593933,0.432975709438324,0.1266240030527115,-0.13122743368148804,0.999850869178772,0.4345206320285797,0.1271437406539917,-0.13125018775463104,0.9998524188995361,0.43620339035987854,0.12783488631248474,-0.13133564591407776,0.9998986124992371,0.43203702569007874,0.12637929618358612,-0.09926683455705643,0.9998435974121094,0.432915598154068,0.12656162679195404,-0.0992371141910553,0.99983811378479,0.4338158667087555,0.1266825944185257,-0.09931199252605438,0.9998676180839539,0.453617662191391,0.1419914960861206,-0.1754712015390396,0.999914824962616,0.4495333135128021,0.13935399055480957,-0.035544611513614655,0.9998418092727661,0.4311698377132416,0.1623746007680893,-0.125824972987175,0.9999029636383057,0.4288741946220398,0.160962775349617,-0.08499525487422943,0.9997714757919312,0.47715410590171814,0.23801757395267487,-0.23308165371418,0.9999693632125854,0.47071370482444763,0.2516484260559082,0.07811635732650757,0.9983700513839722,0.5480063557624817,0.3254493176937103,-0.24908480048179626,0.9949595928192139,0.4661111831665039,0.38134855031967163,0.13543279469013214,0.24003243446350098,0.5209659337997437,0.44594594836235046,-0.23810069262981415,0.9800093173980713,0.4116388261318207,0.481508731842041,0.07864824682474136,0.2899985611438751,0.5175753831863403,0.480734646320343,-0.2720116972923279,0.9552173614501953,0.4019346237182617,0.5146394968032837,0.0737982839345932,0.26766324043273926,0.5107530951499939,0.4777166247367859,-0.2702741026878357,0.9522655010223389,0.39872774481773376,0.5119410753250122,0.038663364946842194,0.2692059874534607,0.5108991861343384,0.46743395924568176,-0.2354753315448761,0.9322158694267273,0.40289226174354553,0.49832382798194885,0.06101711466908455,0.2659102976322174,0.49888521432876587,0.5013529658317566,-0.09318610280752182,0.9992375373840332,0.4994317889213562,0.49087512493133545,0.09331272542476654,0.9978059530258179,0.44938749074935913,0.6861926317214966,-0.04584268853068352,0.98931485414505,0.49953359365463257,0.7038052678108215,0.17108848690986633,0.6617991328239441,0.4822517931461334,0.8517150282859802,0.0699310377240181,0.9795876145362854,0.563349187374115,0.8508784174919128,0.28196364641189575,0.7341294884681702,0.49348050355911255,0.8727883100509644,0.07952721416950226,0.9667243361473083,0.5791369676589966,0.8699242472648621,0.28897812962532043,0.7630346417427063,0.4396251142024994,0.8964502811431885,0.04344372823834419,0.9597856998443604,0.5229558348655701,0.8952298760414124,0.24707679450511932,0.7460567951202393
95,0.4238194525241852,0.13774481415748596,-0.11015455424785614,0.9998295307159424,0.4316823482513428,0.12384657561779022,-0.13022805750370026,0.9998616576194763,0.43328166007995605,0.12423504889011383,-0.13024504482746124,0.9998630881309509,0.43498140573501587,0.12478867918252945,-0.13034850358963013,0.9999057054519653,0.43040910363197327,0.1235707625746727,-0.09883405268192291,0.9998553991317749,0.43117332458496094,0.12362217158079147,-0.0989069864153862,0.9998498558998108,0.43193164467811584,0.12363200634717941,-0.09898322075605392,0.9998776316642761,0.45196595788002014,0.13869524002075195,-0.16653823852539062,0.9999209046363831,0.4468427300453186,0.13600510358810425,-0.020634803920984268,0.9998531937599182,0.42896705865859985,0.15700647234916687,-0.12461435794830322,0.9999107122421265,0.4262615144252777,0.15573236346244812,-0.08400207757949829,0.9997896552085876,0.4781402051448822,0.24075894057750702,-0.22101394832134247,0.9999688863754272,0.46728721261024475,0.25534871220588684,0.08743225038051605,0.9985098242759705,0.5503932237625122,0.3274109661579132,-0.23367731273174286,0.9950541853904724,0.4540465474128723,0.3882350027561188,0.13439641892910004,0.2583225965499878,0.5302128195762634,0.4467429220676422,-0.22503900527954102,0.9789456725120544,0.39769241213798523,0.48226919770240784,0.060407619923353195,0.3093922436237335,0.5290755033493042,0.4811018109321594,-0.2545892000198364,0.952875554561615,0.38756075501441956,0.5144991874694824,0.05268161743879318,0.28247886896133423,0.5214996337890625,0.47871652245521545,-0.25152596831321716,0.9499342441558838,0.3846050202846527,0.5119059085845947,0.018711041659116745,0.286295622587204,0.5211536884307861,0.47000911831855774,-0.22020599246025085,0.9299365878105164,0.3887525796890259,0.49841681122779846,0.04187264293432236,0.28460562229156494,0.49959245324134827,0.5016573667526245,-0.09340916574001312,0.9991748332977295,0.5001328587532043,0.49124959111213684,0.09355916827917099,0.9978942275047302,0.4418269693851471,0.6784950494766235,-0.06089256331324577,0.9862921237945557,0.5052207112312317,0.7077940702438354,0.17757537961006165,0.6512094140052795,0.4617679715156555,0.8529891967773438,0.04743502289056778,0.9791426062583923,0.5746699571609497,0.8553966283798218,0.2867504358291626,0.7439402341842651,0.4723331928253174,0.8765683770179749,0.055439241230487823,0.9673807621002197,0.5900575518608093,0.873735785484314,0.2944263219833374,0.7734506130218506,0.42417389154434204,0.8962771892547607,0.012565704062581062,0.959814190864563,0.5277653336524963,0.8994185328483582,0.2527916133403778,0.7521457672119141
96,0.42012158036231995,0.14102405309677124,-0.10930271446704865,0.9998432993888855,0.42830362915992737,0.12574976682662964,-0.12547867000102997,0.9998714327812195,0.43005743622779846,0.12585380673408508,-0.12550653517246246,0.9998725056648254,0.43184733390808105,0.12619420886039734,-0.12557530403137207,0.9999120831489563,0.42704352736473083,0.1255355030298233,-0.09270937740802765,0.9998661279678345,0.4279603958129883,0.12534195184707642,-0.09280641376972198,0.9998606443405151,0.4289126992225647,0.1251298487186432,-0.09287533164024353,0.9998870491981506,0.4480581283569336,0.1386932134628296,-0.15994487702846527,0.9999258518218994,0.44382578134536743,0.13626134395599365,-0.011932571418583393,0.9998637437820435,0.4255203604698181,0.16034676134586334,-0.12242642790079117,0.9999178647994995,0.4230416715145111,0.15949749946594238,-0.07963548600673676,0.9998067617416382,0.4755186438560486,0.24271704256534576,-0.21635517477989197,0.9999682307243347,0.4650314748287201,0.2581802010536194,0.09168356657028198,0.9986438751220703,0.5514274835586548,0.32464540004730225,-0.23347429931163788,0.9948327541351318,0.4376487135887146,0.39379388093948364,0.1306861937046051,0.2908458709716797,0.5385388731956482,0.45004409551620483,-0.22743237018585205,0.9756619930267334,0.3818153142929077,0.4822002947330475,0.048534125089645386,0.3406900465488434,0.5392705202102661,0.48425284028053284,-0.25812166929244995,0.946506679058075,0.3719097375869751,0.5141314268112183,0.040315113961696625,0.30732861161231995,0.5311316847801208,0.48273766040802,-0.26178035140037537,0.9435378909111023,0.36917898058891296,0.5117583274841309,0.005918472073972225,0.3134605884552002,0.5294355154037476,0.47387266159057617,-0.22720570862293243,0.923123836517334,0.3727249801158905,0.49844351410865784,0.0295768640935421,0.31345537304878235,0.5012385845184326,0.5001800060272217,-0.094142384827137,0.9990789890289307,0.5018151998519897,0.4925101399421692,0.09423898160457611,0.9979632496833801,0.4373863637447357,0.6739572882652283,-0.06651680171489716,0.9828919172286987,0.5158795118331909,0.7077388763427734,0.1735834926366806,0.6401209235191345,0.4458436965942383,0.8562698364257812,0.04218247905373573,0.9789960384368896,0.5832231640815735,0.8525918126106262,0.27920153737068176,0.751734733581543,0.45527344942092896,0.8812437057495117,0.049637626856565475,0.9678578972816467,0.5998834371566772,0.8704054951667786,0.28658032417297363,0.7820826172828674,0.40415143966674805,0.8946308493614197,-0.0018221283098682761,0.9599161744117737,0.5391610860824585,0.8975045680999756,0.24420972168445587,0.7565761208534241
97,0.4175352454185486,0.14288994669914246,-0.10537998378276825,0.9998567700386047,0.42582422494888306,0.12664781510829926,-0.12095688283443451,0.9998812079429626,0.4276886582374573,0.12664087116718292,-0.12099796533584595,0.9998819828033447,0.42960113286972046,0.1268889605998993,-0.12105493247509003,0.9999186396598816,0.42439183592796326,0.1265101581811905,-0.08730258047580719,0.9998769164085388,0.4252745509147644,0.12625917792320251,-0.08739069849252701,0.999871551990509,0.4262092113494873,0.12598106265068054,-0.0874611884355545,0.9998962879180908,0.44564443826675415,0.13900285959243774,-0.157364159822464,0.9999309778213501,0.4411091208457947,0.1365998089313507,-0.007849263958632946,0.9998742341995239,0.42322540283203125,0.1631236970424652,-0.11801419407129288,0.9999247789382935,0.42069607973098755,0.16285067796707153,-0.07376928627490997,0.9998232126235962,0.47570791840553284,0.24353408813476562,-0.21367605030536652,0.9999680519104004,0.46381527185440063,0.26304879784584045,0.09772224724292755,0.9987660646438599,0.5531477928161621,0.32287901639938354,-0.23303143680095673,0.9944202899932861,0.4314742088317871,0.39411813020706177,0.13065385818481445,0.3212636113166809,0.5489636659622192,0.4505346417427063,-0.22684168815612793,0.9707446098327637,0.3774970471858978,0.4812880754470825,0.044324345886707306,0.37028175592422485,0.553890585899353,0.4835870563983917,-0.2570198178291321,0.9379393458366394,0.36662164330482483,0.5113969445228577,0.03611702471971512,0.3316650688648224,0.542597234249115,0.484355092048645,-0.26282477378845215,0.9349164962768555,0.36406564712524414,0.5095234513282776,0.0020102413836866617,0.34008610248565674,0.539635419845581,0.47537946701049805,-0.22775986790657043,0.9142173528671265,0.36794227361679077,0.4978174865245819,0.025336602702736855,0.3421306908130646,0.5020071864128113,0.5003995895385742,-0.09747213870286942,0.9990018606185913,0.5027393102645874,0.4931187033653259,0.09755054861307144,0.998026967048645,0.4336302876472473,0.6722952723503113,-0.08254651725292206,0.9807279706001282,0.5248996615409851,0.7080052495002747,0.1841849386692047,0.6351237893104553,0.4272499680519104,0.8633652329444885,0.0002213577536167577,0.9799729585647583,0.5962852239608765,0.853462278842926,0.29525619745254517,0.7632452249526978,0.43624410033226013,0.8899981379508972,0.004484008066356182,0.9692524671554565,0.6113369464874268,0.870967447757721,0.3032183051109314,0.7930096983909607,0.38199713826179504,0.894684910774231,-0.058954574167728424,0.9615871906280518,0.5494402647018433,0.8972229957580566,0.26043254137039185,0.7646170854568481
98,0.4165205955505371,0.14344991743564606,-0.10414154827594757,0.9998698830604553,0.4235133230686188,0.12700483202934265,-0.1193460077047348,0.9998913407325745,0.4252068102359772,0.1271650493144989,-0.1193893700838089,0.999891996383667,0.4270389974117279,0.1275460124015808,-0.11944284290075302,0.9999255537986755,0.4229385256767273,0.12670603394508362,-0.08478646725416183,0.9998877048492432,0.42420658469200134,0.12648862600326538,-0.0848558098077774,0.999882698059082,0.42561420798301697,0.1262449324131012,-0.08490864932537079,0.9999054670333862,0.44327011704444885,0.14047059416770935,-0.1568550169467926,0.9999366402626038,0.43939143419265747,0.13757267594337463,-0.004274285864084959,0.9998847842216492,0.4229744076728821,0.16471147537231445,-0.11675016582012177,0.9999316930770874,0.41934531927108765,0.16445890069007874,-0.07121206074953079,0.9998393058776855,0.47416096925735474,0.24471919238567352,-0.21505185961723328,0.9999697208404541,0.4626038074493408,0.2698443830013275,0.10608018934726715,0.9988803267478943,0.5533866882324219,0.3238297998905182,-0.23349222540855408,0.9946881532669067,0.42408379912376404,0.3937181234359741,0.13811033964157104,0.3583829998970032,0.5550330877304077,0.4521370828151703,-0.22612634301185608,0.9715065956115723,0.3730946183204651,0.47690874338150024,0.048105258494615555,0.4131701588630676,0.5589035153388977,0.48439356684684753,-0.25778061151504517,0.9390256404876709,0.3616829514503479,0.502383828163147,0.04001472890377045,0.3711678087711334,0.5497184991836548,0.48682722449302673,-0.263542503118515,0.9361593127250671,0.3598317503929138,0.5005464553833008,0.005206067115068436,0.38104766607284546,0.5465477705001831,0.477791965007782,-0.22677338123321533,0.9162625670433044,0.3643662631511688,0.49113929271698,0.02927018702030182,0.3834434151649475,0.5023622512817383,0.49965667724609375,-0.10205987840890884,0.998955488204956,0.5028074979782104,0.49394699931144714,0.10212639719247818,0.9981066584587097,0.43377113342285156,0.6732236742973328,-0.07920126616954803,0.9796431064605713,0.5329833626747131,0.704410970211029,0.1874861866235733,0.6351072788238525,0.42203766107559204,0.8647504448890686,0.012166156433522701,0.9811201095581055,0.6058937907218933,0.8506016135215759,0.3027569353580475,0.7759242057800293,0.43058449029922485,0.8926724195480347,0.017676446586847305,0.9707189798355103,0.624423623085022,0.8673918843269348,0.3111312985420227,0.8044077157974243,0.377699077129364,0.8946635723114014,-0.04585186764597893,0.9636066555976868,0.5631989240646362,0.8962518572807312,0.26718634366989136,0.774880051612854
99,0.4110442101955414,0.14766152203083038,-0.09581366181373596,0.9998810887336731,0.41852521896362305,0.13046394288539886,-0.11218690872192383,0.9998993277549744,0.42054980993270874,0.13046811521053314,-0.11222867667675018,0.9998998641967773,0.42281317710876465,0.13065321743488312,-0.11228034645318985,0.9999309778213501,0.41686874628067017,0.13015510141849518,-0.07764910161495209,0.9998964667320251,0.41763705015182495,0.12982900440692902,-0.07769365608692169,0.9998916983604431,0.41853055357933044,0.12948822975158691,-0.07774323970079422,0.9999130368232727,0.43945223093032837,0.14209695160388947,-0.1523161232471466,0.9999408721923828,0.434316486120224,0.13980045914649963,0.000859177962411195,0.9998933672904968,0.41754990816116333,0.16839337348937988,-0.10855583846569061,0.9999374151229858,0.41424936056137085,0.16785076260566711,-0.06326165050268173,0.9998528361320496,0.4732383191585541,0.245640367269516,-0.2100825309753418,0.9999706149101257,0.45509228110313416,0.2762693762779236,0.11171044409275055,0.9989843368530273,0.5501105785369873,0.3261827826499939,-0.22879843413829803,0.9945701956748962,0.4186185896396637,0.393788605928421,0.14679434895515442,0.38924676179885864,0.5582694411277771,0.4553966820240021,-0.22426113486289978,0.9691548943519592,0.3698117733001709,0.4768002927303314,0.05937526747584343,0.4497455656528473,0.5643050074577332,0.488876074552536,-0.2558280825614929,0.9346520900726318,0.3579820394515991,0.5016676187515259,0.050906192511320114,0.40424415469169617,0.5556978583335876,0.493499219417572,-0.2569795250892639,0.9318886995315552,0.3559258282184601,0.5001434087753296,0.014767162501811981,0.4157447814941406,0.5518776178359985,0.48574015498161316,-0.22296229004859924,0.9122952222824097,0.3605901002883911,0.4914512634277344,0.03943099454045296,0.41881123185157776,0.5030523538589478,0.4994136393070221,-0.10414823144674301,0.9989264607429504,0.503546953201294,0.4942043423652649,0.10418222844600677,0.998196542263031,0.4379494786262512,0.674197793006897,-0.0771440714597702,0.9787137508392334,0.5357617139816284,0.7036802172660828,0.1869375854730606,0.6359427571296692,0.4331725239753723,0.8651474118232727,0.017236623913049698,0.9822644591331482,0.6101299524307251,0.8483279943466187,0.29865947365760803,0.7892540097236633,0.4428187906742096,0.8938854932785034,0.023526955395936966,0.972163200378418,0.6292999982833862,0.8648789525032043,0.3069455325603485,0.8163591623306274,0.38683420419692993,0.8961313962936401,-0.036249108612537384,0.9657132625579834,0.5697544813156128,0.897147536277771,0.2659209370613098,0.7868869304656982
100,0.4036271572113037,0.15020643174648285,-0.09086955338716507,0.99988853931427,0.4106009602546692,0.1324441134929657,-0.10700923204421997,0.9999032020568848,0.4125424325466156,0.13259951770305634,-0.10706423223018646,0.99990314245224,0.41452789306640625,0.13286779820919037,-0.10713209956884384,0.9999334216117859,0.40882986783981323,0.13196176290512085,-0.07327435910701752,0.999900758266449,0.40952199697494507,0.1317129135131836,-0.07330633699893951,0.9998955130577087,0.41030222177505493,0.13139194250106812,-0.07336743921041489,0.9999173283576965,0.4304332137107849,0.1440228521823883,-0.14724251627922058,0.9999415278434753,0.4271830916404724,0.14166857302188873,0.0026447742711752653,0.9998972415924072,0.41014766693115234,0.17301417887210846,-0.10374025255441666,0.9999411106109619,0.4078015387058258,0.1750776469707489,-0.05974649637937546,0.9998612403869629,0.4729481637477875,0.2461373507976532,-0.20488879084587097,0.9999704957008362,0.45035403966903687,0.28371280431747437,0.1090511679649353,0.9990721344947815,0.5492408871650696,0.3276945650577545,-0.22197656333446503,0.9944969415664673,0.4168568253517151,0.40295377373695374,0.1439836472272873,0.4127048850059509,0.559553861618042,0.4628700613975525,-0.21804635226726532,0.9680491089820862,0.37068384885787964,0.4868362545967102,0.063347727060318,0.4788362681865692,0.5673310160636902,0.4986373782157898,-0.24654118716716766,0.9322407841682434,0.35988152027130127,0.5151311159133911,0.05391590669751167,0.4295361042022705,0.5589011907577515,0.504328727722168,-0.25443026423454285,0.9295393824577332,0.3586682379245758,0.5131489634513855,0.019536377862095833,0.4423312544822693,0.5543960332870483,0.4960508942604065,-0.22118839621543884,0.9105708599090576,0.3628169894218445,0.5050082206726074,0.044265344738960266,0.4460037350654602,0.5035272240638733,0.49953171610832214,-0.10174398124217987,0.9988014101982117,0.5037418603897095,0.4962518513202667,0.10170425474643707,0.9982212781906128,0.44069552421569824,0.6750921607017517,-0.046222344040870667,0.9740192294120789,0.5259813666343689,0.7071859836578369,0.17859698832035065,0.6278054714202881,0.4494006037712097,0.8658713698387146,0.08076810836791992,0.9806126356124878,0.6049093008041382,0.8408026695251465,0.2784808576107025,0.7919274568557739,0.45987826585769653,0.8934912085533142,0.09074950218200684,0.970829427242279,0.6250013113021851,0.8480947017669678,0.28716784715652466,0.820903480052948,0.4049680829048157,0.8986695408821106,0.04645948484539986,0.9628301858901978,0.573167622089386,0.8957145810127258,0.24813584983348846,0.7856724858283997
101,0.3983250558376312,0.1562645435333252,-0.0924236923456192,0.9998940229415894,0.4054695665836334,0.13557296991348267,-0.10818126052618027,0.9999067187309265,0.40731486678123474,0.13540732860565186,-0.1082381159067154,0.9999064803123474,0.4091781973838806,0.1354285329580307,-0.10831159353256226,0.9999358057975769,0.4038613438606262,0.13521236181259155,-0.07448874413967133,0.9999036192893982,0.4046180248260498,0.13471859693527222,-0.07454203814268112,0.9998975396156311,0.4054780900478363,0.13421568274497986,-0.07460517436265945,0.999920129776001,0.42573365569114685,0.147006094455719,-0.1490015834569931,0.9999426603317261,0.4232863485813141,0.14422892034053802,0.0001286080660065636,0.9998999238014221,0.40427929162979126,0.18016017973423004,-0.10590596497058868,0.9999434947967529,0.4023485779762268,0.18217705190181732,-0.06233794242143631,0.9998661279678345,0.463656485080719,0.25144317746162415,-0.20628738403320312,0.9999673962593079,0.4504951536655426,0.2859148383140564,0.09748942404985428,0.9991391897201538,0.5484511256217957,0.33414843678474426,-0.22479164600372314,0.9941104650497437,0.42801132798194885,0.4076291024684906,0.1305425614118576,0.41056007146835327,0.557064950466156,0.4723915457725525,-0.2049299031496048,0.9659939408302307,0.3820263743400574,0.5068255066871643,0.05745001882314682,0.48390206694602966,0.5664893388748169,0.5052940249443054,-0.23068085312843323,0.928672194480896,0.3722875714302063,0.5340167880058289,0.04806738346815109,0.43430325388908386,0.558387041091919,0.5119092464447021,-0.23901896178722382,0.9261326789855957,0.37109777331352234,0.5330909490585327,0.014769126661121845,0.44863855838775635,0.5534197688102722,0.5038803815841675,-0.2070450335741043,0.9076754450798035,0.37515372037887573,0.5251102447509766,0.03881290182471275,0.4539313018321991,0.505647599697113,0.505666196346283,-0.10122247785329819,0.9987146258354187,0.5044647455215454,0.5062885284423828,0.10115554183721542,0.998249888420105,0.44179248809814453,0.6804889440536499,-0.052848272025585175,0.9705092310905457,0.5155287981033325,0.7127767205238342,0.15955610573291779,0.6271631121635437,0.46724215149879456,0.8644686937332153,0.0648442953824997,0.979347288608551,0.5945985317230225,0.817522406578064,0.2571703791618347,0.7958610653877258,0.4791668951511383,0.8910121321678162,0.07480563968420029,0.9705427289009094,0.617327094078064,0.8177049160003662,0.2657335698604584,0.8267279267311096,0.43059396743774414,0.8988626003265381,0.0409618578851223,0.9614300727844238,0.5783454179763794,0.888882040977478,0.23839731514453888,0.7870258092880249
102,0.39568716287612915,0.1705646514892578,-0.11168277263641357,0.9998909831047058,0.40224212408065796,0.1488923877477646,-0.1275821477174759,0.9998992085456848,0.4040531516075134,0.14843475818634033,-0.12763197720050812,0.9998990893363953,0.4058757424354553,0.14818347990512848,-0.12769435346126556,0.9999309182167053,0.400634229183197,0.149393692612648,-0.09450580924749374,0.9998965263366699,0.40133410692214966,0.14920863509178162,-0.0945492684841156,0.9998894333839417,0.4021226465702057,0.14894984662532806,-0.09462761133909225,0.9999152421951294,0.4226977229118347,0.15882565081119537,-0.16630291938781738,0.9999339580535889,0.4195460379123688,0.15675461292266846,-0.020053522661328316,0.999890148639679,0.40187400579452515,0.19195693731307983,-0.12436990439891815,0.9999402761459351,0.3998722434043884,0.19446799159049988,-0.08171103894710541,0.9998573064804077,0.46255555748939514,0.25723597407341003,-0.22292836010456085,0.9999657869338989,0.44712090492248535,0.29543179273605347,0.0792820006608963,0.9991846680641174,0.5478453636169434,0.34224778413772583,-0.23703134059906006,0.9941507577896118,0.4323872923851013,0.42036277055740356,0.12161705642938614,0.4143994152545929,0.5572153329849243,0.477799654006958,-0.2225717008113861,0.9665216207504272,0.38694527745246887,0.5374037623405457,0.05746709182858467,0.49271559715270996,0.566250741481781,0.513105034828186,-0.25041133165359497,0.9292393922805786,0.37650296092033386,0.5647946000099182,0.04877805709838867,0.4406004250049591,0.5579708814620972,0.5210013389587402,-0.2577666938304901,0.9268348813056946,0.37401247024536133,0.5653618574142456,0.015783635899424553,0.45626744627952576,0.5533198714256287,0.5113574862480164,-0.22441884875297546,0.9085562825202942,0.376615971326828,0.5580838322639465,0.039065513759851456,0.46244382858276367,0.510881781578064,0.5075380802154541,-0.10007665306329727,0.9985458254814148,0.5015979409217834,0.5121816396713257,0.09998209029436111,0.9981544017791748,0.46686381101608276,0.6994848251342773,-0.03311309963464737,0.9647151827812195,0.4880104660987854,0.7114238142967224,0.13568013906478882,0.6173940896987915,0.49546605348587036,0.8697983622550964,0.10169223695993423,0.976357638835907,0.5901566743850708,0.8163036704063416,0.25728827714920044,0.7802043557167053,0.5050584077835083,0.890431821346283,0.1122031956911087,0.9680728912353516,0.6083564758300781,0.821276068687439,0.2668829560279846,0.8196208477020264,0.45349159836769104,0.9011704921722412,0.06036636233329773,0.958226203918457,0.5627502202987671,0.8887131810188293,0.23287555575370789,0.7754474878311157
103,0.3934520184993744,0.18350891768932343,-0.11805593967437744,0.9998975992202759,0.4002141058444977,0.16311609745025635,-0.1341751664876938,0.9999048709869385,0.4021194577217102,0.16267921030521393,-0.1342124491930008,0.9999049305915833,0.4040604531764984,0.16246618330478668,-0.13427743315696716,0.9999351501464844,0.39830467104911804,0.16379962861537933,-0.1013808399438858,0.9999017715454102,0.39886194467544556,0.16377680003643036,-0.10140685737133026,0.9998950362205505,0.39951640367507935,0.163653165102005,-0.10146550089120865,0.9999197721481323,0.4216512143611908,0.17400331795215607,-0.17495891451835632,0.9999375343322754,0.41755804419517517,0.17161279916763306,-0.029827753081917763,0.9998955130577087,0.3998801112174988,0.20426791906356812,-0.13193906843662262,0.9999433159828186,0.39744457602500916,0.20667140185832977,-0.08961640298366547,0.999862551689148,0.46009406447410583,0.26500844955444336,-0.23412516713142395,0.9999679327011108,0.44695860147476196,0.30280157923698425,0.0736430361866951,0.999234139919281,0.5389477610588074,0.3584391176700592,-0.24219128489494324,0.9944072365760803,0.44663962721824646,0.43243467807769775,0.11583296209573746,0.40265464782714844,0.5560942888259888,0.4903905689716339,-0.22553956508636475,0.9685351252555847,0.41029849648475647,0.5494910478591919,0.05101924389600754,0.48890259861946106,0.5597378015518188,0.5265448689460754,-0.2540198266506195,0.9330993890762329,0.4019205570220947,0.5799909234046936,0.045480646193027496,0.43704700469970703,0.5520327091217041,0.5335008502006531,-0.25847098231315613,0.9309160113334656,0.39944371581077576,0.5817091464996338,0.012500269338488579,0.45308175683021545,0.5496487617492676,0.5231899619102478,-0.22582776844501495,0.9131597876548767,0.40383410453796387,0.573261022567749,0.0336008258163929,0.4592483341693878,0.5138331651687622,0.5102400779724121,-0.10023251920938492,0.998642086982727,0.5005281567573547,0.5190407037734985,0.10013685375452042,0.998261034488678,0.4672677516937256,0.706504762172699,-0.08529305458068848,0.9644070863723755,0.46976155042648315,0.7082573175430298,0.12288019806146622,0.6120707392692566,0.5155744552612305,0.8648262023925781,0.03269428014755249,0.9749296307563782,0.545925498008728,0.8098891973495483,0.23621051013469696,0.7616251111030579,0.5306429862976074,0.8850374221801758,0.04261588677763939,0.965490996837616,0.563808023929596,0.8173402547836304,0.24554459750652313,0.8055564761161804,0.48041099309921265,0.899718165397644,0.008944922126829624,0.9565953612327576,0.5316303968429565,0.8823397159576416,0.22799637913703918,0.7616128325462341
